Year;Month;Day;Hour;Minute;Temperature;Total Precipitation;Wind Speed;Wind Direction
2019;08;03;22;00;20.08;0.00;5.12;140.71
2019;08;03;23;00;19.89;0.00;10.38;123.69
2019;08;04;00;00;18.31;0.00;11.44;114.15
2019;08;04;01;00;17.34;0.00;10.88;124.22
2019;08;04;02;00;16.63;0.00;11.12;119.05
2019;08;04;03;00;15.73;0.00;11.49;122.20
2019;08;04;04;00;15.34;0.00;11.18;123.18
2019;08;04;05;00;15.05;0.00;11.09;125.75
2019;08;04;06;00;15.39;0.00;11.53;128.66
2019;08;04;07;00;17.11;0.00;12.29;121.83
2019;08;04;08;00;19.18;0.00;13.85;117.90
2019;08;04;09;00;21.27;0.00;13.91;111.25
2019;08;04;10;00;23.07;0.00;13.21;107.45
2019;08;04;11;00;24.41;0.00;10.90;97.59
2019;08;04;12;00;25.50;0.00;9.72;90.00
2019;08;04;13;00;26.62;0.00;9.00;90.00
2019;08;04;14;00;27.33;0.00;7.64;81.87
2019;08;04;15;00;27.73;0.00;5.86;79.38
2019;08;04;16;00;27.90;0.00;4.90;72.90
2019;08;04;17;00;27.89;0.00;5.05;85.91
2019;08;04;18;00;27.62;0.00;5.05;85.91
2019;08;04;19;00;27.07;0.00;5.51;78.69
2019;08;04;20;00;25.92;0.00;7.24;84.29
2019;08;04;21;00;24.35;0.00;9.00;106.26
2019;08;04;22;00;22.66;0.00;9.00;126.87
2019;08;04;23;00;21.61;0.00;7.49;144.78
2019;08;05;00;00;21.02;0.00;7.70;142.59
2019;08;05;01;00;20.38;0.00;7.13;135.00
2019;08;05;02;00;20.61;0.00;9.50;127.30
2019;08;05;03;00;20.90;0.00;8.94;130.10
2019;08;05;04;00;20.53;0.00;8.89;121.76
2019;08;05;05;00;20.25;0.00;7.59;121.43
2019;08;05;06;00;20.30;0.00;7.41;119.05
2019;08;05;07;00;21.02;0.00;5.59;104.93
2019;08;05;08;00;22.91;0.00;6.29;103.24
2019;08;05;09;00;23.76;0.40;5.09;98.13
2019;08;05;10;00;26.47;0.80;3.67;281.31
2019;08;05;11;00;28.64;0.50;12.25;268.32
2019;08;05;12;00;29.27;0.00;16.92;268.78
2019;08;05;13;00;29.01;0.00;18.36;271.12
2019;08;05;14;00;29.58;0.00;18.36;270.00
2019;08;05;15;00;29.83;0.00;17.64;270.00
2019;08;05;16;00;29.89;0.00;18.37;272.25
2019;08;05;17;00;29.75;0.00;17.11;278.47
2019;08;05;18;00;29.37;0.00;15.11;282.38
2019;08;05;19;00;28.51;0.00;10.74;283.57
2019;08;05;20;00;26.99;0.00;6.12;270.00
2019;08;05;21;00;26.07;0.00;5.12;219.29
2019;08;05;22;00;25.08;0.00;7.77;193.39
2019;08;05;23;00;24.35;0.00;8.71;187.13
2019;08;06;00;00;24.05;0.00;8.09;212.28
2019;08;06;01;00;23.20;0.00;8.65;225.00
2019;08;06;02;00;22.05;0.00;8.22;208.81
2019;08;06;03;00;20.95;0.00;6.88;186.01
2019;08;06;04;00;20.63;0.00;5.51;168.69
2019;08;06;05;00;21.39;0.30;5.01;111.04
2019;08;06;06;00;21.65;0.30;6.95;111.25
2019;08;06;07;00;22.67;0.30;5.96;115.02
2019;08;06;08;00;25.01;0.00;5.40;180.00
2019;08;06;09;00;26.82;0.00;8.77;250.82
2019;08;06;10;00;27.95;0.50;6.79;237.99
2019;08;06;11;00;29.17;0.60;12.07;259.70
2019;08;06;12;00;29.42;0.20;17.29;272.39
2019;08;06;13;00;28.67;0.10;12.85;258.69
2019;08;06;14;00;28.76;0.00;11.18;255.07
2019;08;06;15;00;28.81;0.40;9.96;257.47
2019;08;06;16;00;28.08;0.00;11.48;311.19
2019;08;06;17;00;27.31;0.00;9.00;343.74
2019;08;06;18;00;26.19;0.00;6.64;310.60
2019;08;06;19;00;23.35;0.00;6.83;161.57
2019;08;06;20;00;22.84;0.00;11.11;155.10
2019;08;06;21;00;22.21;0.00;14.28;146.31
2019;08;06;22;00;21.35;0.00;16.92;150.71
2019;08;06;23;00;20.97;0.00;17.06;135.86
2019;08;07;00;00;19.67;0.10;12.03;141.07
2019;08;07;01;00;19.99;1.40;10.81;119.98
2019;08;07;02;00;19.72;1.40;10.50;120.96
2019;08;07;03;00;19.68;1.20;9.90;109.09
2019;08;07;04;00;19.53;0.40;13.05;114.44
2019;08;07;05;00;19.24;0.40;10.32;119.25
2019;08;07;06;00;19.67;1.00;8.79;145.01
2019;08;07;07;00;21.15;0.20;4.84;131.99
2019;08;07;08;00;20.89;0.40;5.12;140.71
2019;08;07;09;00;21.70;1.00;13.98;214.51
2019;08;07;10;00;20.27;2.60;17.43;231.71
2019;08;07;11;00;19.57;1.40;11.44;192.72
2019;08;07;12;00;19.43;2.40;12.54;230.83
2019;08;07;13;00;20.39;2.00;2.74;23.20
2019;08;07;14;00;19.87;3.20;9.69;285.07
2019;08;07;15;00;18.20;1.90;15.03;253.30
2019;08;07;16;00;20.06;2.60;10.50;239.04
2019;08;07;17;00;20.87;2.10;15.84;268.70
2019;08;07;18;00;20.69;1.00;15.39;280.78
2019;08;07;19;00;19.73;0.00;10.63;298.30
2019;08;07;20;00;19.22;0.00;2.19;9.46
2019;08;07;21;00;19.13;0.20;1.84;168.69
2019;08;07;22;00;19.35;0.20;3.67;258.69
2019;08;07;23;00;18.17;0.00;6.73;254.48
2019;08;08;00;00;17.02;0.00;8.37;205.46
2019;08;08;01;00;16.00;0.00;8.31;184.97
2019;08;08;02;00;15.25;0.00;7.34;168.69
2019;08;08;03;00;15.14;0.00;6.49;146.31
2019;08;08;04;00;15.94;0.00;5.96;115.02
2019;08;08;05;00;15.69;0.00;6.99;101.89
2019;08;08;06;00;15.13;0.00;7.42;104.04
2019;08;08;07;00;16.52;0.00;7.24;116.57
2019;08;08;08;00;18.88;0.00;9.50;114.62
2019;08;08;09;00;20.91;0.00;10.59;107.82
2019;08;08;10;00;22.65;0.00;10.39;104.04
2019;08;08;11;00;23.78;0.00;7.77;103.39
2019;08;08;12;00;24.71;0.00;5.45;97.59
2019;08;08;13;00;25.56;0.00;1.94;291.80
2019;08;08;14;00;26.31;0.00;0.72;270.00
2019;08;08;15;00;26.87;0.00;0.36;90.00
2019;08;08;16;00;27.15;0.00;1.44;90.00
2019;08;08;17;00;27.16;0.00;2.62;105.95
2019;08;08;18;00;27.07;0.00;5.01;111.04
2019;08;08;19;00;26.47;0.00;7.07;104.74
2019;08;08;20;00;24.88;0.00;9.89;100.49
2019;08;08;21;00;23.01;0.00;10.37;110.32
2019;08;08;22;00;21.40;0.00;9.45;130.36
2019;08;08;23;00;20.23;0.00;9.20;149.42
2019;08;09;00;00;19.40;0.00;8.21;142.13
2019;08;09;01;00;19.04;0.00;8.67;131.63
2019;08;09;02;00;18.66;0.00;9.73;128.99
2019;08;09;03;00;18.50;0.00;10.80;126.87
2019;08;09;04;00;18.28;0.00;12.78;122.35
2019;08;09;05;00;17.87;0.00;11.98;122.74
2019;08;09;06;00;17.54;0.00;12.90;120.14
2019;08;09;07;00;18.58;0.00;11.92;115.02
2019;08;09;08;00;22.18;0.00;14.01;115.91
2019;08;09;09;00;26.01;0.00;13.61;127.48
2019;08;09;10;00;29.14;0.00;12.37;171.63
2019;08;09;11;00;29.97;0.00;16.98;201.12
2019;08;09;12;00;31.19;0.10;15.58;220.31
2019;08;09;13;00;32.91;0.10;6.73;254.48
2019;08;09;14;00;33.22;0.00;11.71;225.00
2019;08;09;15;00;33.91;0.00;12.39;215.54
2019;08;09;16;00;33.92;0.00;13.36;207.26
2019;08;09;17;00;33.19;0.00;15.16;184.09
2019;08;09;18;00;32.11;0.00;16.07;195.59
2019;08;09;19;00;30.41;0.00;14.24;196.14
2019;08;09;20;00;28.49;0.00;11.63;201.80
2019;08;09;21;00;27.22;0.60;8.67;221.63
2019;08;09;22;00;26.38;0.40;11.44;208.18
2019;08;09;23;00;26.23;0.60;15.32;246.45
2019;08;10;00;00;25.36;1.80;16.60;257.47
2019;08;10;01;00;24.90;0.70;15.72;249.90
2019;08;10;02;00;24.13;0.00;12.96;268.41
2019;08;10;03;00;23.27;0.00;15.48;271.33
2019;08;10;04;00;22.69;0.00;14.26;280.18
2019;08;10;05;00;21.91;0.10;11.97;291.16
2019;08;10;06;00;20.95;0.00;13.10;290.92
2019;08;10;07;00;20.45;0.00;12.07;259.70
2019;08;10;08;00;19.76;0.90;18.72;271.10
2019;08;10;09;00;19.34;1.80;15.86;272.60
2019;08;10;10;00;19.89;0.10;11.57;275.36
2019;08;10;11;00;19.57;0.00;7.86;254.05
2019;08;10;12;00;20.66;0.00;6.62;225.00
2019;08;10;13;00;23.25;0.00;8.31;197.65
2019;08;10;14;00;24.95;0.00;5.00;239.74
2019;08;10;15;00;25.85;0.00;9.75;265.76
2019;08;10;16;00;26.04;0.00;15.84;268.70
2019;08;10;17;00;25.70;0.00;16.22;267.46
2019;08;10;18;00;25.23;0.00;13.34;266.91
2019;08;10;19;00;24.17;0.00;10.11;265.91
2019;08;10;20;00;22.95;0.00;7.42;247.17
2019;08;10;21;00;21.96;0.00;7.63;199.29
2019;08;10;22;00;20.48;0.00;9.72;180.00
2019;08;10;23;00;19.52;0.00;9.01;177.71
2019;08;11;00;00;18.83;0.00;6.62;157.62
2019;08;11;01;00;18.69;0.00;4.90;143.97
2019;08;11;02;00;19.00;0.00;5.80;150.26
2019;08;11;03;00;18.99;0.00;5.40;143.13
2019;08;11;04;00;18.28;0.00;3.71;119.05
2019;08;11;05;00;17.36;0.00;4.07;135.00
2019;08;11;06;00;17.28;0.00;4.58;135.00
2019;08;11;07;00;17.84;0.00;3.60;126.87
2019;08;11;08;00;19.23;0.00;3.62;95.71
2019;08;11;09;00;20.72;0.00;4.32;90.00
2019;08;11;10;00;22.78;0.00;5.40;90.00
2019;08;11;11;00;24.66;0.00;8.28;90.00
2019;08;11;12;00;26.17;0.00;11.89;88.26
2019;08;11;13;00;26.24;0.00;6.44;63.43
2019;08;11;14;00;27.48;0.00;7.86;74.05
2019;08;11;15;00;27.90;0.00;5.12;50.71
2019;08;11;16;00;27.26;0.00;8.21;344.74
2019;08;11;17;00;25.42;0.00;14.33;334.72
2019;08;11;18;00;25.26;0.70;13.55;309.61
2019;08;11;19;00;19.71;0.10;25.36;263.48
2019;08;11;20;00;18.24;0.10;16.87;281.07
2019;08;11;21;00;17.57;0.10;12.78;279.73
2019;08;11;22;00;16.85;0.70;15.81;300.07
2019;08;11;23;00;16.08;0.10;13.09;301.50
2019;08;12;00;00;15.66;0.00;12.52;288.43
2019;08;12;01;00;15.33;0.00;11.87;284.04
2019;08;12;02;00;15.16;0.10;10.66;281.69
2019;08;12;03;00;15.11;0.20;7.59;275.44
2019;08;12;04;00;14.86;0.00;4.80;282.99
2019;08;12;05;00;15.06;0.00;3.56;315.00
2019;08;12;06;00;15.00;0.00;4.39;304.99
2019;08;12;07;00;14.70;0.00;1.61;333.43
2019;08;12;08;00;14.34;0.90;4.20;239.04
2019;08;12;09;00;15.22;1.30;3.62;5.71
2019;08;12;10;00;15.71;0.40;11.84;289.54
2019;08;12;11;00;16.91;0.10;3.60;180.00
2019;08;12;12;00;17.83;0.00;7.86;195.95
2019;08;12;13;00;20.04;0.00;4.32;270.00
2019;08;12;14;00;20.17;0.00;4.39;235.01
2019;08;12;15;00;20.63;0.00;12.65;265.10
2019;08;12;16;00;20.11;0.10;11.93;275.19
2019;08;12;17;00;18.18;0.90;13.00;274.76
2019;08;12;18;00;17.61;1.00;4.55;251.57
2019;08;12;19;00;18.51;0.40;6.99;191.89
2019;08;12;20;00;18.15;0.00;4.55;198.43
2019;08;12;21;00;17.29;0.00;4.02;169.70
2019;08;12;22;00;16.65;0.00;4.51;151.39
2019;08;12;23;00;15.62;0.00;6.15;200.56
2019;08;13;00;00;14.48;0.00;9.66;206.57
2019;08;13;01;00;14.43;0.00;9.69;201.80
2019;08;13;02;00;13.67;0.00;9.42;226.55
2019;08;13;03;00;14.20;0.00;7.13;225.00
2019;08;13;04;00;14.59;0.00;5.12;219.29
2019;08;13;05;00;14.44;0.00;4.61;218.66
2019;08;13;06;00;14.46;0.00;5.35;227.73
2019;08;13;07;00;15.67;0.00;7.64;261.87
2019;08;13;08;00;16.78;0.00;7.52;286.70
2019;08;13;09;00;17.54;0.00;9.00;286.26
2019;08;13;10;00;18.28;0.00;8.31;274.97
2019;08;13;11;00;19.06;0.00;9.36;270.00
2019;08;13;12;00;19.78;0.00;11.21;275.53
2019;08;13;13;00;20.15;0.00;8.67;318.37
2019;08;13;14;00;20.66;0.00;9.02;331.39
2019;08;13;15;00;20.98;0.00;8.89;338.63
2019;08;13;16;00;21.07;0.00;9.00;343.74
2019;08;13;17;00;20.96;0.00;9.57;340.20
2019;08;13;18;00;20.78;0.00;9.03;336.50
2019;08;13;19;00;20.23;0.00;7.29;339.78
2019;08;13;20;00;19.50;0.00;6.13;356.63
2019;08;13;21;00;19.03;0.00;3.71;29.05
2019;08;13;22;00;18.45;0.00;0.72;90.00
2019;08;13;23;00;17.62;0.00;2.90;240.26
2019;08;14;00;00;15.95;0.00;5.62;230.19
2019;08;14;01;00;14.56;0.00;5.96;205.02
2019;08;14;02;00;13.66;0.00;6.03;197.35
2019;08;14;03;00;13.16;0.00;6.16;186.71
2019;08;14;04;00;12.96;0.00;5.77;176.42
2019;08;14;05;00;12.84;0.00;5.59;165.07
2019;08;14;06;00;13.02;0.00;5.01;158.96
2019;08;14;07;00;14.32;0.00;3.10;125.54
2019;08;14;08;00;16.36;0.00;3.76;106.70
2019;08;14;09;00;18.07;0.00;2.16;90.00
2019;08;14;10;00;19.78;0.00;1.14;18.43
2019;08;14;11;00;20.93;0.00;1.61;333.43
2019;08;14;12;00;21.80;0.00;1.53;315.00
2019;08;14;13;00;21.83;0.00;2.16;360.00
2019;08;14;14;00;22.43;0.00;1.84;11.31
2019;08;14;15;00;22.79;0.00;2.52;360.00
2019;08;14;16;00;23.02;0.00;2.55;8.13
2019;08;14;17;00;22.98;0.00;1.30;56.31
2019;08;14;18;00;22.76;0.00;2.62;105.95
2019;08;14;19;00;22.23;0.00;4.10;127.87
2019;08;14;20;00;21.27;0.00;6.41;128.16
2019;08;14;21;00;19.35;0.00;8.15;135.00
2019;08;14;22;00;17.50;0.00;7.99;144.16
2019;08;14;23;00;16.40;0.00;6.61;150.64
2019;08;15;00;00;15.62;0.00;6.61;150.64
2019;08;15;01;00;15.55;0.00;7.10;149.53
2019;08;15;02;00;15.36;0.00;7.90;136.85
2019;08;15;03;00;15.04;0.00;7.99;125.84
2019;08;15;04;00;14.48;0.00;6.92;117.90
2019;08;15;05;00;14.10;0.00;8.56;112.25
2019;08;15;06;00;14.24;0.00;10.04;104.53
2019;08;15;07;00;15.89;0.00;7.97;108.43
2019;08;15;08;00;17.81;0.00;3.56;135.00
2019;08;15;09;00;21.36;0.00;14.76;270.00
2019;08;15;10;00;21.58;0.00;20.57;265.99
2019;08;15;11;00;22.15;0.00;24.55;265.79
2019;08;15;12;00;22.86;0.00;25.57;271.61
2019;08;15;13;00;21.82;0.60;20.89;268.03
2019;08;15;14;00;22.81;0.10;21.24;270.00
2019;08;15;15;00;23.21;0.00;24.14;267.44
2019;08;15;16;00;23.38;0.00;23.83;265.67
2019;08;15;17;00;23.29;0.00;22.68;270.91
2019;08;15;18;00;22.84;0.00;20.96;274.93
2019;08;15;19;00;21.99;0.00;15.86;267.40
2019;08;15;20;00;20.32;0.00;11.44;241.82
2019;08;15;21;00;19.45;0.00;12.74;222.71
2019;08;15;22;00;18.88;0.00;15.27;261.87
2019;08;15;23;00;18.10;0.00;7.90;226.85
2019;08;16;00;00;16.73;0.00;8.47;192.26
2019;08;16;01;00;16.21;0.00;6.85;176.99
2019;08;16;02;00;15.09;0.00;5.94;165.96
2019;08;16;03;00;14.87;0.00;6.15;159.44
2019;08;16;04;00;15.00;0.00;5.82;158.20
2019;08;16;05;00;15.41;0.00;4.39;124.99
2019;08;16;06;00;15.48;0.00;5.01;111.04
2019;08;16;07;00;16.02;0.00;3.67;101.31
2019;08;16;08;00;17.89;0.00;3.96;90.00
2019;08;16;09;00;19.29;0.00;0.80;63.43
2019;08;16;10;00;21.04;0.00;3.55;293.96
2019;08;16;11;00;22.30;0.00;6.49;303.69
2019;08;16;12;00;23.28;0.00;9.18;295.56
2019;08;16;13;00;22.78;0.00;1.80;36.87
2019;08;16;14;00;23.43;0.00;4.02;349.70
2019;08;16;15;00;24.12;0.00;2.52;360.00
2019;08;16;16;00;24.43;0.00;1.61;26.57
2019;08;16;17;00;24.46;0.00;1.84;101.31
2019;08;16;18;00;24.25;0.00;3.67;101.31
2019;08;16;19;00;23.67;0.00;5.24;105.95
2019;08;16;20;00;22.51;0.00;8.89;111.37
2019;08;16;21;00;20.87;0.00;9.50;127.30
2019;08;16;22;00;19.41;0.00;9.29;144.46
2019;08;16;23;00;18.37;0.00;7.75;158.20
2019;08;17;00;00;17.68;0.00;9.42;136.55
2019;08;17;01;00;17.60;0.00;10.30;143.53
2019;08;17;02;00;17.18;0.00;9.79;143.97
2019;08;17;03;00;17.00;0.00;9.16;135.00
2019;08;17;04;00;16.90;0.00;9.00;126.87
2019;08;17;05;00;16.87;0.00;8.05;116.57
2019;08;17;06;00;16.48;0.00;9.61;102.99
2019;08;17;07;00;17.06;0.00;8.40;99.87
2019;08;17;08;00;20.04;0.00;8.40;120.96
2019;08;17;09;00;23.09;0.00;4.84;221.99
2019;08;17;10;00;24.61;0.00;13.70;273.01
2019;08;17;11;00;25.10;0.00;15.99;262.23
2019;08;17;12;00;26.03;0.00;15.12;270.00
2019;08;17;13;00;25.21;0.00;6.95;291.25
2019;08;17;14;00;25.54;0.00;6.92;278.97
2019;08;17;15;00;25.62;0.00;5.82;291.80
2019;08;17;16;00;25.70;0.00;6.88;312.88
2019;08;17;17;00;25.32;0.00;4.10;307.87
2019;08;17;18;00;24.97;0.00;3.60;53.13
2019;08;17;19;00;23.94;0.00;9.83;81.57
2019;08;17;20;00;22.97;0.00;10.44;90.00
2019;08;17;21;00;21.30;0.00;7.93;87.40
2019;08;17;22;00;20.15;0.00;7.97;108.43
2019;08;17;23;00;19.44;0.00;9.22;128.66
2019;08;18;00;00;19.57;0.00;9.22;128.66
2019;08;18;01;00;20.99;0.00;9.22;141.34
2019;08;18;02;00;19.94;0.00;5.86;137.49
2019;08;18;03;00;18.48;0.00;5.62;140.19
2019;08;18;04;00;18.21;0.00;7.39;133.03
2019;08;18;05;00;18.34;0.00;9.59;124.29
2019;08;18;06;00;18.75;0.00;10.46;116.57
2019;08;18;07;00;19.14;0.00;10.83;111.45
2019;08;18;08;00;21.58;0.00;7.20;126.87
2019;08;18;09;00;25.23;0.00;4.21;199.98
2019;08;18;10;00;26.62;0.00;2.90;299.74
2019;08;18;11;00;27.17;0.00;7.90;316.85
2019;08;18;12;00;29.58;0.00;18.43;282.41
2019;08;18;13;00;29.33;0.00;7.13;315.00
2019;08;18;14;00;30.55;0.00;10.03;291.04
2019;08;18;15;00;31.05;0.00;19.30;278.58
2019;08;18;16;00;30.07;0.00;25.26;274.09
2019;08;18;17;00;29.52;0.00;24.65;276.71
2019;08;18;18;00;27.97;0.70;21.75;282.43
2019;08;18;19;00;26.42;0.00;13.49;279.21
2019;08;18;20;00;25.14;0.00;9.72;270.00
2019;08;18;21;00;24.49;0.30;5.86;227.49
2019;08;18;22;00;23.98;0.10;9.36;180.00
2019;08;18;23;00;23.39;0.00;9.39;184.40
2019;08;19;00;00;22.65;1.40;7.57;205.35
2019;08;19;01;00;21.83;1.20;11.21;185.53
2019;08;19;02;00;21.36;0.90;10.24;190.12
2019;08;19;03;00;21.06;0.20;7.56;180.00
2019;08;19;04;00;20.62;0.00;4.69;184.40
2019;08;19;05;00;20.15;0.00;4.33;184.76
2019;08;19;06;00;20.37;0.00;3.67;168.69
2019;08;19;07;00;21.08;0.00;2.97;165.96
2019;08;19;08;00;21.99;0.30;9.42;276.58
2019;08;19;09;00;21.53;0.80;14.69;281.31
2019;08;19;10;00;22.51;0.90;12.43;280.01
2019;08;19;11;00;22.85;0.50;12.96;268.41
2019;08;19;12;00;22.90;0.80;10.45;271.97
2019;08;19;13;00;21.66;0.00;3.76;286.70
2019;08;19;14;00;22.84;0.00;4.10;254.74
2019;08;19;15;00;23.31;0.10;6.37;227.29
2019;08;19;16;00;22.64;0.00;5.86;222.51
2019;08;19;17;00;22.58;0.00;5.76;180.00
2019;08;19;18;00;22.14;0.00;6.73;164.48
2019;08;19;19;00;22.12;0.00;4.20;149.04
2019;08;19;20;00;21.67;0.00;2.16;90.00
2019;08;19;21;00;21.22;0.00;2.19;80.54
2019;08;19;22;00;20.41;0.00;2.10;59.04
2019;08;19;23;00;19.89;0.00;0.72;360.00
2019;08;20;00;00;19.47;0.00;3.55;246.04
2019;08;20;01;00;19.34;0.00;3.10;234.46
2019;08;20;02;00;18.81;0.00;7.99;262.23
2019;08;20;03;00;17.55;0.20;7.42;219.09
2019;08;20;04;00;17.04;0.10;7.75;201.80
2019;08;20;05;00;15.56;1.30;7.24;185.71
2019;08;20;06;00;15.12;3.70;6.12;208.07
2019;08;20;07;00;14.82;3.10;11.75;242.65
2019;08;20;08;00;14.18;1.70;7.63;250.71
2019;08;20;09;00;14.58;0.40;8.56;202.25
2019;08;20;10;00;16.09;0.00;5.40;180.00
2019;08;20;11;00;17.72;0.00;1.61;153.43
2019;08;20;12;00;18.15;0.00;1.53;225.00
2019;08;20;13;00;17.42;0.10;10.70;312.27
2019;08;20;14;00;17.91;0.20;11.72;317.49
2019;08;20;15;00;17.91;0.00;12.59;329.04
2019;08;20;16;00;17.41;0.00;12.60;323.13
2019;08;20;17;00;16.34;0.20;14.53;318.01
2019;08;20;18;00;15.34;0.60;16.30;313.21
2019;08;20;19;00;14.65;1.00;12.98;313.88
2019;08;20;20;00;14.14;0.90;10.69;315.00
2019;08;20;21;00;13.90;0.60;8.85;296.57
2019;08;20;22;00;13.61;0.20;5.41;273.81
2019;08;20;23;00;13.58;0.10;1.80;233.13
2019;08;21;00;00;13.64;0.00;4.51;151.39
2019;08;21;01;00;13.48;0.00;5.35;137.73
2019;08;21;02;00;13.12;0.00;5.40;143.13
2019;08;21;03;00;12.49;0.00;4.69;122.47
2019;08;21;04;00;11.91;0.00;6.21;100.01
2019;08;21;05;00;11.22;0.00;6.21;100.01
2019;08;21;06;00;10.97;0.00;3.76;106.70
2019;08;21;07;00;11.91;0.00;0.36;90.00
2019;08;21;08;00;13.29;0.00;2.90;352.87
2019;08;21;09;00;14.51;0.00;6.16;353.29
2019;08;21;10;00;16.49;0.00;5.63;26.57
2019;08;21;11;00;20.62;0.00;14.59;74.25
2019;08;21;12;00;21.92;0.00;19.35;71.57
2019;08;21;13;00;22.79;0.00;15.79;65.77
2019;08;21;14;00;23.42;0.00;16.28;71.97
2019;08;21;15;00;23.83;0.00;17.46;75.68
2019;08;21;16;00;23.85;0.00;18.89;82.33
2019;08;21;17;00;23.50;0.00;18.89;82.33
2019;08;21;18;00;22.89;0.00;17.73;84.17
2019;08;21;19;00;21.68;0.00;14.47;84.29
2019;08;21;20;00;20.17;0.00;12.14;78.02
2019;08;21;21;00;18.74;0.00;8.43;70.02
2019;08;21;22;00;17.44;0.00;4.84;48.01
2019;08;21;23;00;16.26;0.00;0.72;360.00
2019;08;22;00;00;15.23;0.00;5.04;270.00
2019;08;22;01;00;14.50;0.00;4.74;278.75
2019;08;22;02;00;13.88;0.00;3.42;288.43
2019;08;22;03;00;13.27;0.00;2.90;299.74
2019;08;22;04;00;12.85;0.00;2.28;288.43
2019;08;22;05;00;12.44;0.00;2.28;288.43
2019;08;22;06;00;12.07;0.00;2.10;300.96
2019;08;22;07;00;12.83;0.00;2.31;308.66
2019;08;22;08;00;14.38;0.00;2.60;303.69
2019;08;22;09;00;16.34;0.00;2.31;321.34
2019;08;22;10;00;18.21;0.00;3.08;339.44
2019;08;22;11;00;20.06;0.00;5.35;340.35
2019;08;22;12;00;21.83;0.00;7.29;339.78
2019;08;22;13;00;22.82;0.00;9.57;340.20
2019;08;22;14;00;23.81;0.00;9.57;340.20
2019;08;22;15;00;24.62;0.00;8.31;342.35
2019;08;22;16;00;25.08;0.00;6.73;344.48
2019;08;22;17;00;25.20;0.00;4.32;360.00
2019;08;22;18;00;24.96;0.00;3.89;33.69
2019;08;22;19;00;24.32;0.00;2.81;50.19
2019;08;22;20;00;23.67;0.00;3.08;20.56
2019;08;22;21;00;22.86;0.00;2.60;33.69
2019;08;22;22;00;21.66;0.00;1.84;78.69
2019;08;22;23;00;20.43;0.00;2.97;104.04
2019;08;23;00;00;18.97;0.00;4.83;116.57
2019;08;23;01;00;17.65;0.00;6.37;132.71
2019;08;23;02;00;17.06;0.00;6.11;135.00
2019;08;23;03;00;16.28;0.00;4.84;131.99
2019;08;23;04;00;15.66;0.00;4.07;135.00
2019;08;23;05;00;15.39;0.00;3.83;131.19
2019;08;23;06;00;15.15;0.00;3.10;125.54
2019;08;23;07;00;15.97;0.00;0.36;180.00
2019;08;23;08;00;17.57;0.00;0.72;90.00
2019;08;23;09;00;19.31;0.00;1.44;360.00
2019;08;23;10;00;20.91;0.00;3.88;338.20
2019;08;23;11;00;22.49;0.00;6.15;339.44
2019;08;23;12;00;24.22;0.00;8.21;344.74
2019;08;23;13;00;25.64;0.00;9.47;351.25
2019;08;23;14;00;26.54;0.00;8.29;357.51
2019;08;23;15;00;27.15;0.00;4.55;18.43
2019;08;23;16;00;27.46;0.00;4.02;63.43
2019;08;23;17;00;27.52;0.00;4.90;72.90
2019;08;23;18;00;27.37;0.00;4.83;63.43
2019;08;23;19;00;26.69;0.00;2.31;38.66
2019;08;23;20;00;25.76;0.00;2.90;60.26
2019;08;23;21;00;24.39;0.00;5.24;105.95
2019;08;23;22;00;22.64;0.00;6.64;130.60
2019;08;23;23;00;21.71;0.00;5.86;132.51
2019;08;24;00;00;21.05;0.00;5.40;126.87
2019;08;24;01;00;20.31;0.00;5.00;120.26
2019;08;24;02;00;19.45;0.00;4.20;120.96
2019;08;24;03;00;18.36;0.00;4.35;114.44
2019;08;24;04;00;17.54;0.00;5.82;111.80
2019;08;24;05;00;16.96;0.00;6.03;107.35
2019;08;24;06;00;16.38;0.00;5.86;100.62
2019;08;24;07;00;17.21;0.00;3.96;90.00
2019;08;24;08;00;19.46;0.00;7.24;95.71
2019;08;24;09;00;21.85;0.00;8.64;90.00
2019;08;24;10;00;24.13;0.00;8.65;87.61
2019;08;24;11;00;25.81;0.00;7.77;76.61
2019;08;24;12;00;26.92;0.00;6.12;61.93
2019;08;24;13;00;25.24;0.00;6.62;67.62
2019;08;24;14;00;26.19;0.00;3.32;49.40
2019;08;24;15;00;26.74;0.00;2.10;30.96
2019;08;24;16;00;26.94;0.00;1.94;21.80
2019;08;24;17;00;26.87;0.00;1.94;68.20
2019;08;24;18;00;26.54;0.00;2.16;90.00
2019;08;24;19;00;25.94;0.00;2.04;45.00
2019;08;24;20;00;25.14;0.00;3.83;48.81
2019;08;24;21;00;23.89;0.00;5.77;86.42
2019;08;24;22;00;22.45;0.00;5.69;124.70
2019;08;24;23;00;21.32;0.00;4.20;149.04
2019;08;25;00;00;20.27;0.00;3.32;139.40
2019;08;25;01;00;19.71;0.00;3.89;146.31
2019;08;25;02;00;19.33;0.00;3.89;146.31
2019;08;25;03;00;19.01;0.00;4.39;145.01
2019;08;25;04;00;18.72;0.00;5.40;126.87
2019;08;25;05;00;18.22;0.00;5.15;114.78
2019;08;25;06;00;17.33;0.00;3.76;106.70
2019;08;25;07;00;17.30;0.00;1.84;101.31
2019;08;25;08;00;19.15;0.00;1.61;116.57
2019;08;25;09;00;21.59;0.00;1.14;251.57
